sucursal,modelo,talla,fecha,hora,cantidad,precio_unitario,descuento_pct,metodo_pago,tipo_cliente,vendedor
EdoMex_Zumpango,SuperFaro,26,2026-04-16,00:45:37,1,1732,15,mercado_pago,recurrente,Andrea
CDMX_San_Jacinto,Urbano,27,2026-04-27,17:45:37,1,1067,15,transferencia,nuevo,Rebeca
EdoMex_Chimalhuacan,Gran Prix,20,2024-10-13,06:20:52,4,1358,0,efectivo,recurrente,Daniel
CDMX_Plaza_Ermita,084 Clásico,15,2021-09-24,08:56:46,2,1190,0,mercado_pago,vip,Ángel
CDMX_5_de_Mayo,Perestroika,17,2022-09-14,08:05:02,4,1640,10,efectivo,nuevo,Miguel
EdoMex_Texcoco,Perestroika,29,2022-03-03,17:21:49,3,1206,0,efectivo,vip,Violeta
CDMX_Del_Valle,Barracuda,26,2022-04-02,19:09:23,6,864,0,efectivo,recurrente,Ivonne
Chihuahua_Sendero,084 Campeón,25,2025-05-26,22:42:55,1,955,0,tarjeta_credito,recurrente,Aida
EdoMex_Toluca,Panam Alfa,22,2023-04-27,03:15:20,2,1670,0,mercado_pago,recurrente,Nicolás
Michoacan_Uruapan,Perestroika,17,2022-03-31,08:21:08,2,1275,0,efectivo,recurrente,Jos
CDMX_Rep_del_Salvador,Urbano,16,2024-08-13,02:07:31,3,1351,15,efectivo,nuevo,Dolores
EdoMex_Chalco,Gran Prix,28,2021-11-23,18:33:17,2,997,20,efectivo,nuevo,Cornelio
CDMX_Satelite,SuperFaro,20,2023-06-25,00:12:59,2,1565,30,efectivo,nuevo,Gabino
Morelos_Cuernavaca,Barracuda,15,2021-09-01,00:53:44,4,1181,0,transferencia,nuevo,Diego
CDMX_5_de_Mayo,Vaivén,22,2025-02-07,13:32:03,2,1140,0,tarjeta_debito,nuevo,Bianca
CDMX_Plaza_Ermita,Vaivén,27,2021-08-07,07:26:34,3,1035,5,efectivo,recurrente,Jos
EdoMex_Plaza_Aragon,084,19,2024-01-30,14:09:13,1,1072,0,efectivo,nuevo,Flavio
CDMX_Metrobus_Durango,Barracuda,28,2025-03-04,08:39:16,1,962,0,efectivo,recurrente,Camila
CDMX_Polanco,Urbano,24,2022-06-25,16:08:21,2,713,0,efectivo,vip,Sessa
CDMX_Metrobus_Chilpancingo,Panam Alfa,15,2026-03-25,10:53:57,2,1829,0,efectivo,recurrente,María Teresa
CDMX_Polanco,Vital,21,2023-01-18,08:03:56,2,894,0,tarjeta_credito,recurrente,Julio César
Puebla_Tehuacan,Ultra,18,2023-07-01,06:10:28,1,1567,5,transferencia,recurrente,Irma
EdoMex_Patio_Valle_De_Chalco,Caimán,22,2025-01-26,02:15:32,3,1244,20,efectivo,recurrente,Salvador
EdoMex_Nezahualcoyotl,Caimán,26,2023-04-08,09:01:40,4,1326,0,efectivo,recurrente,Lorenzo
EdoMex_Atlacomulco,Caimán,26,2022-09-23,09:03:44,2,1671,15,tarjeta_credito,nuevo,Elvia
EdoMex_Toluca_Grand_Plaza,Vital,17,2025-11-04,20:47:55,1,701,0,efectivo,vip,Juan Carlos
CDMX_Regina,084 Clásico,26,2022-01-30,00:46:34,2,1098,0,efectivo,nuevo,Nancy
CDMX_Plaza_Ermita,Perestroika,15,2021-07-22,02:28:48,7,1659,0,efectivo,recurrente,Ruby
CDMX_Polanco,084,19,2022-03-02,16:26:05,1,1371,0,tarjeta_debito,nuevo,Lucas
CDMX_5_de_Mayo,Caimán,27,2021-08-19,01:16:50,1,1274,20,efectivo,nuevo,Homero
CDMX_San_Cosme,084 Diamante,15,2021-05-24,01:13:58,1,1506,5,transferencia,recurrente,Arcelia
EdoMex_Plaza_Aragon,Caimán,25,2024-10-26,11:30:45,2,1525,0,tarjeta_credito,recurrente,Mayte
CDMX_Regina,084 Diamante,26,2025-12-30,22:48:29,5,1666,5,efectivo,recurrente,David
CDMX_San_Jacinto,Vaivén,17,2024-03-31,08:03:50,1,1265,0,efectivo,recurrente,José Luis
CDMX_Tacubaya,Urbano,24,2025-11-03,16:50:28,2,1363,15,tarjeta_debito,nuevo,Itzel
CDMX_Pino_Suarez,Ultra,25,2022-12-19,12:25:18,1,1413,15,mercado_pago,nuevo,Luis Manuel
CDMX_Madero,Flip,25,2026-03-14,20:39:42,3,1392,0,tarjeta_debito,nuevo,Guadalupe
EdoMex_Nicolas_Romero,084 Diamante,16,2025-08-10,20:53:27,3,1837,0,transferencia,nuevo,Ángela
CDMX_San_Cosme,Caimán,24,2024-05-19,08:14:57,1,1574,15,tarjeta_credito,recurrente,Rebeca
EdoMex_Nezahualcoyotl,Vaivén,26,2026-02-06,14:16:39,2,926,0,mercado_pago,nuevo,Hernán
CDMX_La_Villa,084,26,2021-12-02,10:12:09,2,720,0,mercado_pago,nuevo,Emilia
CDMX_Mixcoac,084,25,2024-12-26,00:22:23,2,1307,15,efectivo,recurrente,Rosalia
EdoMex_Nicolas_Romero,084 Clásico,23,2024-07-19,08:11:40,1,1016,0,efectivo,vip,David
CDMX_Universidad,Vital,26,2026-03-11,01:52:03,2,1036,0,tarjeta_credito,nuevo,Eloy
CDMX_Del_Valle,Vaivén,19,2022-06-06,22:56:17,1,1061,30,efectivo,nuevo,Leonor
EdoMex_Chimalhuacan,SuperFaro,26,2023-11-20,08:12:09,3,1590,0,tarjeta_credito,recurrente,Felipe
CDMX_Mixcoac,Vital,17,2022-05-09,04:05:54,1,1012,5,tarjeta_debito,vip,Ivonne
EdoMex_Chalco,Perestroika,23,2023-04-24,03:35:37,2,1432,0,efectivo,nuevo,Camilo
EdoMex_Zumpango,Gran Prix,26,2025-12-12,04:13:24,1,1284,15,mercado_pago,nuevo,Alma
CDMX_Condesa,084 Diamante,25,2021-07-16,19:40:34,3,2175,0,efectivo,recurrente,Mateo
EdoMex_Texcoco,Urbano,23,2023-10-25,11:02:05,1,1234,30,tarjeta_credito,nuevo,Pascual
CDMX_San_Cosme,Urbano,15,2024-09-01,19:05:23,2,1143,0,efectivo,recurrente,Araceli
EdoMex_Tenayuca,Vital,16,2021-12-04,21:42:58,4,1207,0,efectivo,nuevo,Jacobo
CDMX_Del_Valle,084 Diamante,25,2023-10-19,18:46:06,2,2085,30,tarjeta_credito,recurrente,Eduardo
CDMX_Mixcoac,Panam Alfa,27,2025-11-23,04:18:51,3,2148,5,tarjeta_credito,vip,Miriam
CDMX_Condesa,Vital,18,2023-05-27,18:45:22,1,1393,15,tarjeta_credito,recurrente,Leticia
CDMX_Universidad,Gran Prix,24,2025-08-08,08:59:39,1,849,20,efectivo,recurrente,Zacarías
EdoMex_Toluca,RL15,29,2024-09-29,02:45:44,2,807,20,tarjeta_credito,nuevo,Rebeca
EdoMex_Tenayuca,Vital,25,2021-10-30,18:46:57,2,1178,10,tarjeta_credito,nuevo,María del Carmen
CDMX_20_de_Noviembre,084,25,2022-04-17,06:11:12,4,1181,0,tarjeta_debito,nuevo,Nancy
CDMX_La_Villa,Barracuda,24,2025-05-10,01:30:16,1,1020,15,tarjeta_credito,recurrente,Ramón
EdoMex_Chalco,Ultra,27,2021-08-08,22:06:40,4,1417,0,efectivo,vip,Antonio
CDMX_Plaza_Ermita,Perestroika,24,2024-03-23,01:16:01,4,1274,10,efectivo,recurrente,Dolores
CDMX_Condesa,Flip,19,2023-07-27,07:29:31,6,937,0,tarjeta_credito,recurrente,Leonel
EdoMex_Sendero_Toluca,084 Diamante,26,2024-03-12,03:59:23,1,1531,0,efectivo,recurrente,Clemente
CDMX_Madero,Urbano,23,2022-07-14,12:53:59,1,1228,5,mercado_pago,recurrente,Lucas
CDMX_20_de_Noviembre,084 Campeón,23,2026-01-01,12:34:33,5,1320,30,mercado_pago,nuevo,Alicia
CDMX_San_Cosme,Flip,25,2021-11-17,10:20:14,3,928,15,efectivo,recurrente,Modesto
EdoMex_Zumpango,084 Clásico,24,2025-07-19,04:55:26,6,1238,0,mercado_pago,nuevo,Diego
CDMX_La_Villa,Barracuda,25,2026-02-22,14:57:07,4,1200,0,efectivo,nuevo,Paulina
CDMX_Universidad,084 Diamante,24,2021-08-25,15:34:27,3,1977,15,mercado_pago,nuevo,Anabel
Michoacan_Morelia_Centro,Urbano,27,2021-12-13,15:15:55,2,726,0,tarjeta_debito,recurrente,Delia
CDMX_Insurgentes,RL15,23,2022-01-13,04:16:21,5,852,0,efectivo,recurrente,María José
Puebla_Tehuacan,Flip,18,2025-06-03,06:34:33,1,941,0,efectivo,recurrente,Gregorio
CDMX_La_Villa,Flip,18,2023-08-26,05:21:20,6,1267,5,tarjeta_credito,nuevo,Benito
CDMX_Universidad,Vaivén,17,2022-03-27,02:09:13,2,841,10,efectivo,nuevo,Arturo
CDMX_Zona_Rosa,Vital,22,2025-07-28,15:43:19,7,1387,5,transferencia,nuevo,Judith
CDMX_Plaza_Ermita,Perestroika,19,2023-04-07,14:16:27,3,1154,0,efectivo,nuevo,Susana
CDMX_Centro,Ultra,23,2024-04-29,23:53:34,1,1176,0,efectivo,recurrente,Eloisa
CDMX_Tacubaya,084 Campeón,27,2025-05-30,14:40:18,1,1065,5,efectivo,recurrente,Uriel
CDMX_Universidad,084 Campeón,27,2023-04-15,09:26:27,1,852,0,efectivo,nuevo,Alfredo
CDMX_Zona_Rosa,Ultra,19,2021-10-26,18:28:13,3,1528,0,efectivo,vip,Amador
Hidalgo_Pachuca,Gran Prix,22,2023-01-07,06:36:06,1,1181,10,efectivo,nuevo,Luz
CDMX_Del_Valle,Vital,26,2024-07-29,12:02:07,9,1311,0,mercado_pago,nuevo,Alfonso
CDMX_Plaza_Ermita,084,22,2026-01-18,07:52:17,2,1032,0,efectivo,nuevo,Hilda
CDMX_Mixcoac,Panam Alfa,19,2021-10-16,18:39:29,3,1653,20,tarjeta_debito,recurrente,Carolina
CDMX_Madero,084,26,2024-07-22,18:55:51,4,1003,0,efectivo,recurrente,Gilberto
CDMX_Metrobus_Chilpancingo,Vital,24,2025-01-01,20:55:53,2,962,5,efectivo,recurrente,Elena
EdoMex_Sendero_Toluca,Flip,26,2026-01-09,03:49:35,1,752,0,mercado_pago,nuevo,Hernán
CDMX_Satelite,Flip,24,2022-05-01,21:17:42,1,1211,15,tarjeta_debito,recurrente,Emilia
Hidalgo_Tula,Barracuda,28,2022-05-09,08:56:58,2,921,0,tarjeta_debito,recurrente,Raquel
CDMX_Universidad,Urbano,29,2024-06-23,05:07:58,1,1315,0,efectivo,recurrente,Ángela
CDMX_Satelite,084 Campeón,21,2022-12-30,10:03:06,2,882,0,efectivo,nuevo,Ana Luisa
EdoMex_Atlacomulco,Panam Alfa,24,2025-01-23,00:26:13,1,1934,30,efectivo,vip,Claudio
CDMX_Huipulco,Vaivén,17,2023-05-17,18:02:42,1,1277,15,efectivo,nuevo,Miguel
EdoMex_Chalco,084,25,2022-02-17,14:07:07,6,1168,30,efectivo,recurrente,Nayeli
CDMX_San_Jacinto,Perestroika,19,2021-06-08,00:08:36,3,1168,5,tarjeta_credito,nuevo,Mauro
CDMX_La_Villa,084 Campeón,21,2024-11-11,03:10:53,4,913,0,efectivo,nuevo,Magdalena
CDMX_Mixcoac,Caimán,28,2026-03-07,15:33:42,2,1267,0,efectivo,recurrente,Bernabé
EdoMex_Texcoco,Urbano,26,2021-06-23,01:42:14,2,936,30,tarjeta_credito,recurrente,Pablo
CDMX_Tacubaya,084 Clásico,24,2021-10-31,12:20:23,3,861,30,mercado_pago,recurrente,Elias
CDMX_Zona_Rosa,Panam Alfa,20,2021-10-30,19:15:33,4,1845,0,efectivo,nuevo,Gilberto
Michoacan_Morelia_Centro,Vaivén,27,2025-01-29,07:53:02,3,743,0,transferencia,nuevo,José Eduardo
CDMX_Tacubaya,Panam Alfa,24,2023-10-02,18:40:14,5,2168,15,efectivo,nuevo,Benjamín
EdoMex_Nicolas_Romero,Perestroika,23,2024-01-08,17:42:38,3,1423,0,tarjeta_debito,nuevo,Anel
Nuevo_Leon_Monterrey,Perestroika,28,2023-06-05,14:57:54,1,1660,0,efectivo,nuevo,Serafín
CDMX_San_Cosme,Vaivén,24,2022-06-14,19:07:52,1,1230,0,mercado_pago,vip,Paola
EdoMex_Sendero_Ixtapaluca,Vaivén,25,2024-09-24,18:17:43,3,1290,20,efectivo,nuevo,Hermelinda
CDMX_Satelite,Caimán,22,2022-05-22,23:49:46,1,1474,20,tarjeta_debito,nuevo,Úrsula
EdoMex_Plaza_Aragon,Ultra,24,2022-01-01,09:41:46,3,1113,30,efectivo,recurrente,Elias
CDMX_Condesa,084,24,2023-06-24,02:57:56,2,971,15,efectivo,recurrente,María Cristina
EdoMex_Toluca_Grand_Plaza,Flip,17,2023-02-06,08:53:33,2,1172,0,tarjeta_debito,recurrente,Isabela
CDMX_Universidad,Ultra,26,2024-05-20,19:31:40,1,1660,20,efectivo,nuevo,Mario
EdoMex_Atlacomulco,Ultra,27,2025-02-13,19:39:48,2,1590,15,tarjeta_debito,recurrente,Tomás
Hidalgo_Pachuca,Caimán,15,2024-06-20,19:20:29,1,1626,20,tarjeta_debito,vip,María José
CDMX_Mixcoac,Panam Alfa,25,2023-11-03,02:50:37,1,1658,10,tarjeta_debito,recurrente,Teresa
CDMX_Plaza_Ermita,Panam Alfa,23,2023-06-05,12:05:26,1,1650,10,tarjeta_credito,nuevo,Lorena
CDMX_Metrobus_Durango,RL15,20,2023-08-16,23:39:40,1,1148,0,efectivo,nuevo,Adela
CDMX_Pino_Suarez,SuperFaro,16,2025-12-14,21:55:36,2,2028,10,efectivo,nuevo,Josefina
EdoMex_Toluca_Grand_Plaza,RL15,27,2022-03-28,01:47:16,3,710,0,efectivo,recurrente,Carlos
Morelos_Cuernavaca,RL15,23,2024-04-18,17:47:58,5,1183,30,transferencia,recurrente,Dalia
CDMX_Satelite,Panam Alfa,25,2025-06-26,09:03:38,1,2036,0,transferencia,recurrente,Rolando
CDMX_Universidad,Ultra,17,2022-01-06,12:09:02,3,1469,0,mercado_pago,recurrente,Lucas
CDMX_La_Villa,Ultra,15,2022-07-07,20:03:05,1,1508,0,efectivo,recurrente,Lilia
CDMX_20_de_Noviembre,Ultra,26,2023-04-24,00:47:29,2,1634,15,efectivo,recurrente,Vicente
EdoMex_Tepeyac,SuperFaro,17,2026-01-19,18:53:43,3,2026,10,tarjeta_debito,recurrente,Luis Miguel
EdoMex_Sendero_Ixtapaluca,Gran Prix,18,2022-05-24,03:32:41,1,1191,15,tarjeta_debito,recurrente,Berta
CDMX_Condesa,084 Campeón,23,2022-07-22,20:11:02,1,992,0,efectivo,nuevo,Arturo
EdoMex_Texcoco,Gran Prix,26,2023-05-08,05:30:16,1,1311,10,tarjeta_debito,nuevo,Esmeralda
EdoMex_Toluca_Grand_Plaza,Barracuda,26,2025-03-17,13:48:25,2,1385,0,efectivo,nuevo,Gabino
CDMX_Universidad,084 Campeón,23,2021-07-12,22:15:30,4,1284,0,efectivo,recurrente,Ivonne
EdoMex_Chimalhuacan,084 Diamante,24,2021-08-20,15:49:49,1,1870,0,tarjeta_credito,nuevo,Reynaldo
CDMX_Rep_del_Salvador,084 Campeón,19,2023-09-18,09:32:00,3,1381,0,tarjeta_debito,nuevo,Nayeli
CDMX_Rep_del_Salvador,Vital,26,2024-08-13,09:04:29,3,1332,0,efectivo,nuevo,Timoteo
CDMX_Tacubaya,Vaivén,27,2022-01-25,07:03:50,2,1181,5,mercado_pago,recurrente,Clemente
CDMX_San_Jacinto,SuperFaro,21,2023-09-21,21:25:50,4,1971,5,tarjeta_debito,recurrente,Paulina
EdoMex_Tepeyac,Caimán,27,2024-08-12,15:08:57,3,1562,0,efectivo,recurrente,Isabela
CDMX_20_de_Noviembre,Gran Prix,16,2021-07-05,08:13:51,1,1379,30,tarjeta_credito,nuevo,Carla
CDMX_5_de_Mayo,Vaivén,17,2024-08-14,21:21:27,3,785,10,efectivo,nuevo,Esperanza
CDMX_Insurgentes,Urbano,28,2021-09-22,18:39:01,1,740,5,efectivo,recurrente,Mateo
CDMX_Rep_del_Salvador,Urbano,15,2023-02-05,23:08:12,1,1327,0,transferencia,recurrente,Caridad
CDMX_Satelite,RL15,28,2022-12-01,18:38:44,1,1322,15,efectivo,nuevo,Vanesa
CDMX_Mixcoac,RL15,27,2025-01-06,02:48:42,3,704,20,efectivo,recurrente,Luisa
CDMX_Condesa,084 Clásico,24,2021-10-17,03:32:55,1,1168,0,tarjeta_debito,nuevo,Verónica
CDMX_Madero,Gran Prix,27,2023-12-11,20:16:36,4,1330,10,tarjeta_debito,nuevo,Antonio
EdoMex_Atlacomulco,Ultra,23,2025-12-15,07:37:10,2,1135,20,efectivo,vip,Andrea
CDMX_Del_Valle,Flip,25,2021-07-27,12:53:53,1,875,0,tarjeta_credito,recurrente,Patricia
CDMX_Metrobus_Chilpancingo,Perestroika,16,2024-03-17,09:02:24,1,1438,0,tarjeta_debito,recurrente,Ramón
CDMX_Centro,Caimán,13,2023-03-11,13:29:20,3,1364,5,tarjeta_credito,nuevo,Andrés
CDMX_Tacubaya,Perestroika,27,2024-04-01,01:26:33,2,1211,0,mercado_pago,nuevo,Rocío
EdoMex_Nezahualcoyotl,084 Campeón,23,2025-01-15,09:50:24,2,1230,5,transferencia,recurrente,Elena
EdoMex_Americas_Ecatepec,Ultra,23,2021-11-01,05:51:28,2,1534,20,tarjeta_debito,recurrente,Flavio
CDMX_Zona_Rosa,Flip,25,2026-01-20,19:23:24,1,869,0,efectivo,recurrente,Carolina
Puebla_Centro,Caimán,16,2023-10-17,18:15:41,3,1314,0,transferencia,recurrente,Luz
EdoMex_Sendero_Ixtapaluca,Urbano,26,2025-04-16,20:02:27,3,1244,0,transferencia,nuevo,Dulce María
CDMX_Madero,Panam Alfa,17,2026-03-21,19:07:40,3,1928,0,efectivo,recurrente,Mayte
EdoMex_Toluca,SuperFaro,23,2025-10-05,23:44:03,2,1637,0,efectivo,nuevo,Ramiro
EdoMex_Nicolas_Romero,Vaivén,28,2022-09-24,19:18:32,4,1229,15,mercado_pago,recurrente,Carla
CDMX_Regina,084 Diamante,28,2025-04-28,17:37:17,4,1644,0,transferencia,recurrente,Nicolás
Quintana_Roo_Playa_del_Carmen,SuperFaro,26,2022-06-21,11:55:44,1,1761,30,tarjeta_credito,nuevo,Aldo
CDMX_Insurgentes,Barracuda,25,2023-09-26,21:18:19,3,1001,0,tarjeta_debito,vip,Roberto
CDMX_Del_Valle,084 Diamante,25,2022-01-28,12:52:40,3,2060,0,tarjeta_credito,vip,Pablo
EdoMex_Americas_Ecatepec,Vaivén,21,2025-12-19,05:13:41,5,1140,0,tarjeta_debito,recurrente,Silvano
Hidalgo_Tula,084 Campeón,25,2024-03-21,11:01:24,3,1052,0,tarjeta_debito,recurrente,Micaela
CDMX_Regina,Caimán,26,2024-09-14,18:23:08,1,1538,30,mercado_pago,recurrente,Augusto
Puebla_Centro,Perestroika,28,2023-09-06,21:49:54,2,1654,20,tarjeta_debito,recurrente,Ariadna
CDMX_Satelite,Barracuda,20,2023-08-20,18:02:30,3,1225,0,transferencia,recurrente,Vanesa
CDMX_Huipulco,084 Clásico,15,2023-06-25,02:24:37,1,704,0,mercado_pago,vip,Teresa
CDMX_Zona_Rosa,Panam Alfa,23,2021-06-15,02:51:29,4,2095,0,efectivo,recurrente,Gerónimo
CDMX_Pino_Suarez,084,25,2023-12-17,06:32:53,2,1316,10,efectivo,recurrente,Mercedes
CDMX_Universidad,084 Clásico,26,2024-01-30,01:29:25,1,1295,0,efectivo,recurrente,Raúl
CDMX_20_de_Noviembre,084,17,2022-11-14,05:55:03,1,985,20,efectivo,nuevo,Esperanza
CDMX_Plaza_Ermita,Vital,26,2025-04-14,10:00:33,2,1385,5,efectivo,vip,Alejandro
CDMX_Pino_Suarez,084 Clásico,22,2025-02-02,12:48:01,2,1119,20,transferencia,nuevo,Adán
Michoacan_Morelia_Centro,Panam Alfa,26,2025-04-25,23:02:13,1,1745,0,mercado_pago,recurrente,Arturo
CDMX_Polanco,084,26,2024-05-26,07:09:40,1,1043,30,efectivo,nuevo,Hermelinda
CDMX_San_Cosme,Flip,26,2026-01-31,02:31:06,2,804,10,efectivo,recurrente,Mariano
CDMX_San_Jacinto,Perestroika,27,2024-10-28,07:01:23,2,1406,0,efectivo,nuevo,Claudio
EdoMex_Chalco,Perestroika,26,2026-04-12,10:40:56,3,1280,15,efectivo,nuevo,Eloy
EdoMex_Plaza_Aragon,Vaivén,16,2023-09-13,16:04:11,4,1167,5,efectivo,recurrente,Paulina
CDMX_Huipulco,084 Diamante,16,2026-01-15,01:43:13,5,1578,0,tarjeta_debito,nuevo,Zeferino
Nuevo_Leon_Monterrey,Vaivén,27,2021-11-22,18:12:55,4,1199,20,tarjeta_credito,nuevo,Esmeralda
CDMX_Satelite,RL15,24,2022-11-17,09:56:18,2,1026,0,efectivo,recurrente,Rafaél
CDMX_Condesa,Flip,25,2023-09-12,17:36:05,2,1085,0,efectivo,nuevo,Rafaél
CDMX_Condesa,Barracuda,17,2025-07-23,11:21:45,1,729,0,tarjeta_debito,recurrente,Gonzalo
Hidalgo_Pachuca,Vaivén,24,2023-04-14,08:22:13,3,777,0,mercado_pago,recurrente,Ruby
EdoMex_Sendero_Ixtapaluca,RL15,22,2022-10-31,22:06:03,3,742,5,transferencia,recurrente,Ignacio
CDMX_Huipulco,RL15,27,2021-10-08,19:42:55,1,1320,20,tarjeta_credito,nuevo,Miguel Ángel
CDMX_Centro,Vaivén,28,2022-04-28,08:32:28,2,1245,0,efectivo,nuevo,Trinidad
EdoMex_Tenayuca,Panam Alfa,15,2021-09-04,09:41:15,4,1581,0,transferencia,nuevo,José Luis
EdoMex_Chimalhuacan,Perestroika,17,2025-08-29,02:30:28,1,1271,0,tarjeta_credito,vip,Esmeralda
EdoMex_Sendero_Ixtapaluca,Urbano,26,2026-04-13,10:34:21,1,1090,20,efectivo,nuevo,Abril
CDMX_Metrobus_Chilpancingo,Perestroika,22,2021-09-15,03:13:20,1,1592,20,efectivo,nuevo,María Luisa
Michoacan_Morelia_Centro,Flip,17,2023-04-16,00:09:06,1,847,20,tarjeta_debito,nuevo,Cornelio
CDMX_Condesa,084,24,2023-07-21,15:18:32,6,853,0,tarjeta_debito,vip,Porfirio
CDMX_La_Villa,Perestroika,23,2021-06-26,20:38:42,1,1375,15,mercado_pago,vip,Ángela
EdoMex_Chimalhuacan,084,24,2025-12-11,21:00:54,4,1381,20,efectivo,nuevo,Benjamín
CDMX_Metrobus_Durango,Gran Prix,22,2023-05-06,23:03:12,3,1351,5,tarjeta_debito,nuevo,Anel
CDMX_Metrobus_Chilpancingo,Caimán,18,2022-04-11,22:36:22,4,1232,15,tarjeta_debito,recurrente,Elias
CDMX_San_Cosme,084 Campeón,17,2025-08-29,18:49:09,1,1038,0,efectivo,nuevo,Esperanza
CDMX_La_Villa,SuperFaro,18,2022-04-24,10:17:26,6,1628,15,efectivo,recurrente,Karina
CDMX_Insurgentes,Panam Alfa,14,2022-01-03,09:53:39,3,1852,15,mercado_pago,nuevo,Nicolás
CDMX_5_de_Mayo,Vaivén,27,2023-01-31,17:15:18,3,742,0,efectivo,nuevo,Alejandra
Quintana_Roo_Playa_del_Carmen,Caimán,24,2026-03-14,20:21:01,1,1328,30,tarjeta_credito,recurrente,Berta
CDMX_Madero,Perestroika,27,2024-11-20,03:44:01,3,1400,0,efectivo,recurrente,David
EdoMex_Texcoco,084 Clásico,26,2024-12-22,19:05:32,2,1297,10,tarjeta_debito,recurrente,Rubén
CDMX_Polanco,RL15,24,2022-07-26,07:33:59,7,1171,0,tarjeta_debito,recurrente,Alvaro
EdoMex_Chalco,Flip,27,2024-02-16,07:24:51,4,710,0,mercado_pago,nuevo,Paola
CDMX_Centro,Ultra,24,2024-05-31,03:43:43,3,1541,15,tarjeta_credito,nuevo,Amalia
CDMX_Condesa,Vaivén,27,2024-10-26,19:43:41,4,772,0,efectivo,recurrente,Tania
CDMX_Metrobus_Durango,Gran Prix,24,2024-07-14,23:36:28,4,1148,0,efectivo,recurrente,Gloria
CDMX_Centro,Vaivén,18,2023-11-07,09:42:58,4,1329,0,mercado_pago,recurrente,Rocío
CDMX_Pino_Suarez,Ultra,24,2021-08-12,14:03:05,1,1531,0,efectivo,nuevo,Javier
EdoMex_Atlacomulco,Flip,19,2024-06-25,01:22:05,1,787,0,mercado_pago,nuevo,Benjamín
CDMX_Madero,Vital,26,2023-10-28,11:49:19,1,729,0,efectivo,vip,Isaac
EdoMex_Toluca_Grand_Plaza,SuperFaro,16,2021-07-26,02:50:10,1,1884,0,tarjeta_debito,nuevo,Fidel
EdoMex_Atlacomulco,Caimán,28,2023-02-23,19:51:08,5,1154,5,transferencia,recurrente,Zeferino
CDMX_Metrobus_Durango,084 Clásico,17,2025-09-10,18:30:27,6,1389,0,mercado_pago,nuevo,Julia
EdoMex_Toluca,Urbano,18,2026-04-18,09:33:46,1,986,0,efectivo,recurrente,Ana María
EdoMex_Patio_Valle_De_Chalco,Panam Alfa,25,2023-03-06,08:33:36,3,1960,15,efectivo,recurrente,Camila
CDMX_Satelite,084 Clásico,28,2026-04-22,03:01:21,1,1090,5,tarjeta_debito,recurrente,Antonio
EdoMex_Tenayuca,Gran Prix,30,2022-08-17,01:09:59,1,1295,0,efectivo,recurrente,Carla
Puebla_Centro,Flip,25,2022-01-06,12:04:03,2,1079,5,efectivo,nuevo,Elias
CDMX_Rep_del_Salvador,Vital,27,2023-04-05,12:45:38,1,1096,0,tarjeta_debito,recurrente,Martha
EdoMex_Tepeyac,Perestroika,20,2025-08-19,02:09:40,1,1626,5,transferencia,vip,Miriam
CDMX_San_Jacinto,Barracuda,24,2026-01-05,02:00:16,2,1272,0,tarjeta_debito,vip,Diana
CDMX_Satelite,Flip,17,2025-12-07,07:06:28,5,1378,5,efectivo,vip,Germán
EdoMex_Toluca_Grand_Plaza,Perestroika,23,2025-11-02,11:09:22,5,1642,20,efectivo,recurrente,Camilo
CDMX_Zona_Rosa,RL15,25,2025-05-14,06:12:05,1,798,0,tarjeta_debito,recurrente,Vanesa
EdoMex_Nicolas_Romero,084 Clásico,14,2025-10-23,04:28:09,4,1083,15,efectivo,nuevo,Lilia
CDMX_Zona_Rosa,Panam Alfa,16,2025-02-05,23:25:44,2,1709,0,tarjeta_credito,recurrente,Abril
CDMX_Insurgentes,SuperFaro,24,2023-08-22,02:30:19,4,2137,0,tarjeta_debito,nuevo,Julio
CDMX_Plaza_Ermita,Panam Alfa,23,2026-03-30,00:04:08,4,1558,0,transferencia,nuevo,Sergio
CDMX_Condesa,Vital,15,2023-06-04,22:54:27,1,793,0,tarjeta_credito,nuevo,Alicia
CDMX_Plaza_Ermita,Barracuda,21,2023-06-01,23:38:56,2,877,30,efectivo,recurrente,Ariadna
EdoMex_Atlacomulco,Vital,17,2023-04-25,03:14:43,3,722,30,efectivo,nuevo,Eva
Hidalgo_Tula,084 Clásico,22,2024-01-10,21:11:49,2,739,5,tarjeta_credito,recurrente,Gabriel
CDMX_San_Cosme,Gran Prix,26,2023-05-26,16:30:53,1,1024,30,tarjeta_debito,recurrente,Esperanza
Michoacan_Morelia_Centro,Barracuda,22,2024-11-01,09:04:16,1,1189,30,mercado_pago,nuevo,Ariadna
CDMX_Del_Valle,Vital,26,2022-01-10,08:54:33,4,1032,0,efectivo,nuevo,Ángela
EdoMex_Toluca_Grand_Plaza,084 Clásico,24,2026-02-12,01:29:57,3,816,0,tarjeta_credito,recurrente,Juana
CDMX_Plaza_Ermita,Vital,18,2021-12-31,06:50:49,7,1214,5,tarjeta_debito,nuevo,Ariadna
CDMX_Polanco,Caimán,27,2025-06-19,23:57:52,1,1572,10,tarjeta_debito,nuevo,Pamela
CDMX_Huipulco,SuperFaro,14,2023-04-23,10:54:56,8,1631,0,tarjeta_credito,nuevo,Estela
