usuario,usuario_seguidores,modelo,color,calificacion,comentario,fuente,likes,verificado,respondido_marca,fecha,intencion_plantilla,sentimiento_calculado,score_sentimiento,n_palabras_positivas,n_palabras_negativas,n_emojis_positivos,n_emojis_negativos,tiene_caps,n_exclamaciones,amplificador,es_influencer,urgencia,acierto
mariano74,232,084 Diamante,rojo,2,Muy decepcionada con mis 084 Diamante 💔 esperaba muchísimo más por el precio que pagué 🙄,amazon,89,True,False,2025-10-09 21:05:48,negativo,negativo,-0.667,0,1,0,2,False,0,1.0,False,True,True
gviera,9,Urbano,beige,3,"Compré los Urbano, son tenis. Punto.",facebook,1,True,False,2021-05-29 03:23:46,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
marisol99,35,084 Diamante,beige,4,"Súper recomendados los 084 Diamante, no me los quería quitar 😂❤️",twitter,56,False,False,2023-10-01 13:26:14,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
flavio71,13,084,rojo,2,"Incomodísimos los 084, me lastimaron los pies después de 1 hr 😣",instagram,8,True,False,2024-03-16 02:38:52,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
silvia54,67,084,blanco,3,"Compré los 084, son tenis. Punto.",facebook,8,False,False,2023-07-26 16:02:45,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
jose-maria28,7,RL15,rojo,5,"Cumple lo prometido, los RL15 están bien para el uso diario 👍🏼",facebook,34,True,True,2023-05-22 21:44:33,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
zapataconchita,282,Perestroika,rojo,1,Pésima atención y los Perestroika llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,tiktok,12,True,False,2024-01-24 05:33:40,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
amadorsalinas,232,Perestroika,gris,3,"Los Perestroika cumplen, los uso para diario nomás",facebook,14,True,True,2023-11-10 17:24:02,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
diana66,593,Barracuda,azul,4,Compré los Barracuda para mi hijo y le ENCANTARON 🥰 muy cómodos y bonitos,twitter,37,True,False,2021-08-24 01:05:50,positivo,positivo,1.0,3,0,1,0,True,0,1.2,False,False,True
ana-luisagaribay,699,084 Diamante,negro,2,Terrible experiencia con los 084 Diamante 💔 mala calidad y peor servicio al cliente 😡,facebook,7,True,False,2025-11-22 08:48:13,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,False,True
gmunoz,448,Vaivén,beige,3,"Los Vaivén cumplen, los uso para diario nomás",instagram,27,True,True,2023-11-24 23:40:11,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
ursulavaldez,102,084 Diamante,gris,5,Bonitos los 084 Diamante 👌 buen precio para la calidad,google_reviews,92,False,False,2022-11-20 01:59:23,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
evelio72,275,Panam Alfa,rojo,4,Mejor compra del año!! Los Panam Alfa son una BELLEZA 🔥🔥🔥 #PanamForever,twitter,18,True,False,2023-07-18 22:00:04,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
amaliaburgos,122,084 Clásico,gris,1,"Los 084 Clásico no me convencieron, son muy regulares para el precio 🤷‍♀️",instagram,65,True,False,2023-03-27 19:56:39,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,True,True
mateo46,343,Vital,rojo,5,Mejor compra del año!! Los Vital son una BELLEZA 🔥🔥🔥 #PanamForever,google_reviews,81,False,False,2024-02-29 16:19:03,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
ramiro94,36,084 Diamante,rojo,4,Buena calidad los 084 Diamante pero la entrega tardó 3 semanas 😑 ojo con eso,amazon,231,True,False,2025-04-16 04:01:12,mixto,neutro,0.146,2,1,0,1,False,0,1.0,False,False,True
rodrigezcarlos,821,Urbano,gris,5,Quedé enamoradísima de mis Urbano ✨ buenísima calidad y precio 👌🥰,facebook,53,False,False,2026-04-23 09:59:56,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
rodriquezjulio,11,084 Campeón,blanco,1,"Mala compra los 084 Campeón, no son lo que esperaba ☹️ poco durables",tiktok,18,True,False,2025-08-08 05:49:09,negativo,negativo,-0.167,1,1,0,1,False,0,1.0,False,False,True
olivarezlucia,466,084 Diamante,rosa,1,Pésima atención y los 084 Diamante llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,amazon,8,True,True,2023-11-19 06:32:19,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
jayala,323,084 Diamante,blanco,5,"Muy cómodos los 084 Diamante, me los recomendó mi hermana ✌️ buena compra",amazon,4,True,False,2022-07-07 02:13:01,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
ana-luisaparra,245,084,rosa,5,"AMO mis 084 💖 ya pedí otro par en otro color, hermosos",twitter,0,True,False,2026-03-10 09:19:48,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
ucollazo,56,Urbano,verde,3,"Esperaba más de los Urbano, la suela es muy delgada 😕 regulares",google_reviews,1,True,False,2022-11-17 15:53:47,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
saavedraalta-gracia,43,SuperFaro,beige,2,"Los SuperFaro cumplen, los uso para diario nomás",google_reviews,2,True,False,2022-11-06 16:29:40,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
sandra00,112,RL15,negro,4,"Súper recomendados los RL15, no me los quería quitar 😂❤️",facebook,2,True,True,2025-03-10 19:03:11,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
luis-miguel29,651,Vaivén,rosa,5,"Súper recomendados los Vaivén, no me los quería quitar 😂❤️",twitter,24,True,False,2022-09-10 13:18:00,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
ibueno,124,Vaivén,negro,5,"Súper recomendados los Vaivén, no me los quería quitar 😂❤️",amazon,44,True,False,2025-01-12 19:23:17,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
bpaez,137,SuperFaro,gris,5,"AMO mis SuperFaro 💖 ya pedí otro par en otro color, hermosos",twitter,39,False,True,2025-05-28 13:03:57,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
cacuna,382,Ultra,verde,5,"Los mejores tenis que he tenido!! Los Ultra son cómodos, bonitos y baratos 👌🔥",google_reviews,23,True,True,2025-11-19 17:14:13,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
biancaalcaraz,86,084,azul,1,"Los 084 son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",twitter,27,False,False,2024-02-01 09:28:26,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,False,True
alfonsoacuna,36,Flip,negro,3,"Los Flip cumplen, los uso para diario nomás",facebook,25,True,False,2023-06-18 09:07:05,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
ana-mariamarrero,35,084,verde,3,Buena calidad los 084 pero la entrega tardó 3 semanas 😑 ojo con eso,facebook,29,False,True,2022-06-10 21:17:56,mixto,neutro,0.146,2,1,0,1,False,0,1.0,False,False,True
oliverajosefina,0,RL15,gris,5,"Me gustaron los RL15, cómodos y bonitos para diario 🙂",amazon,20,True,False,2023-12-13 09:07:02,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
cristobalarmenta,70,Vaivén,verde,5,"Súper recomendados los Vaivén, no me los quería quitar 😂❤️",twitter,8,True,True,2023-11-18 19:05:33,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
eva89,44,Flip,negro,1,"Mala compra los Flip, no son lo que esperaba ☹️ poco durables",facebook,8,True,False,2025-10-20 16:33:56,negativo,negativo,-0.167,1,1,0,1,False,0,1.0,False,False,True
elvia25,369,084 Diamante,rosa,4,"Muy cómodos los 084 Diamante, me los recomendó mi hermana ✌️ buena compra",instagram,26,False,False,2025-07-07 05:53:35,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
jose-maria26,122,084,verde,2,Me quedaron grandes los 084 y la talla era la correcta 😒 mala medición,twitter,59,True,False,2021-07-04 17:33:54,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,False,True,True
mateoceja,64,Urbano,verde,5,Excelentísimos los Urbano ✨ los uso para correr y son perfectos 🏃‍♂️💨,twitter,15,True,False,2023-02-21 11:00:22,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
villalpandojuana,19,Caimán,verde,2,"Los Caimán están ok, nada del otro mundo 🤷",tiktok,7,False,False,2022-10-13 07:56:14,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
navarrotania,32,Vital,beige,5,Me encantaron mis Vital 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,tiktok,87,True,False,2021-08-30 09:32:25,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
xherrera,16,Gran Prix,gris,2,Me quedaron grandes los Gran Prix y la talla era la correcta 😒 mala medición,tiktok,66,False,True,2025-11-22 16:08:09,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,False,True,True
villegasbernardo,76,Vital,rojo,4,"Me gustaron los Vital, cómodos y bonitos para diario 🙂",instagram,15,True,False,2022-04-07 05:02:39,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
arriagagabriel,885,SuperFaro,blanco,4,"Me gustaron los SuperFaro, cómodos y bonitos para diario 🙂",instagram,100,False,False,2024-11-21 04:33:36,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
holivares,5763,Panam Alfa,verde,5,Quedé enamoradísima de mis Panam Alfa ✨ buenísima calidad y precio 👌🥰,instagram,48,True,False,2025-12-31 15:51:13,positivo,positivo,0.733,2,0,3,0,False,0,1.0,True,False,True
guadalupe23,617,084 Diamante,negro,5,"AMO mis 084 Diamante 💖 ya pedí otro par en otro color, hermosos",twitter,95,True,False,2021-06-04 05:19:08,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
dolores18,3,Perestroika,azul,4,"Súper recomendados los Perestroika, no me los quería quitar 😂❤️",google_reviews,58,True,False,2023-08-23 02:28:36,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
dianacantu,22,Vaivén,gris,3,"Los Vaivén están ok, nada del otro mundo 🤷",twitter,21,True,False,2025-09-11 18:02:51,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
leyvagabino,38,RL15,blanco,4,Bonitos los RL15 👌 buen precio para la calidad,twitter,5,True,False,2022-04-01 11:07:04,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
mfarias,898,SuperFaro,azul,4,"AMO mis SuperFaro 💖 ya pedí otro par en otro color, hermosos",twitter,19,True,False,2023-01-16 21:54:53,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
liliana35,365,Urbano,negro,1,Terrible experiencia con los Urbano 💔 mala calidad y peor servicio al cliente 😡,facebook,46,False,True,2024-10-30 09:09:37,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,False,True
javier08,5,Vaivén,negro,1,BASURA los Vaivén 🤮 me lastimaron los pies horrible 👎 nunca más,facebook,73,True,False,2025-07-26 10:24:40,negativo,negativo,-0.98,0,3,0,2,True,0,1.2,False,True,True
hildamenendez,51,Vital,beige,5,"Muy cómodos los Vital, me los recomendó mi hermana ✌️ buena compra",twitter,13,True,True,2023-05-04 21:30:06,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
alcantaryeni,261,Barracuda,blanco,3,"Incomodísimos los Barracuda, me lastimaron los pies después de 1 hr 😣",facebook,94,True,True,2022-02-06 20:03:14,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,True,True
velawendolin,20,Ultra,blanco,5,Increíbles!! Los Ultra se ven y se sienten premium 🔝🔥 vale cada peso,amazon,20,True,False,2025-07-19 10:35:18,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
espartacosegura,64,Perestroika,azul,5,"Buenos los Perestroika, me gustaron 👍 cumplen lo prometido",tiktok,0,False,False,2021-12-25 11:31:17,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
hidalgosofia,2,084 Clásico,rosa,4,"Yo súper feliz con mis 084 Clásico 🥹 mejor inversión del mes, los recomiendo muchísimo",amazon,1,True,False,2023-04-24 12:04:53,positivo,positivo,0.8,4,0,1,0,False,0,1.0,False,False,True
qlucio,11,084 Diamante,beige,1,Pésima atención y los 084 Diamante llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,instagram,17,True,False,2025-04-17 18:33:02,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
camarillojos,216,SuperFaro,rojo,1,Terrible experiencia con los SuperFaro 💔 mala calidad y peor servicio al cliente 😡,twitter,2,True,True,2021-09-05 20:43:04,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,False,True
arcelia56,152,Vaivén,rosa,2,"Los Vaivén están ok, nada del otro mundo 🤷",instagram,1,True,False,2022-05-01 09:43:49,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
armentaadan,46018,Urbano,beige,5,"AMO mis Urbano 💖 ya pedí otro par en otro color, hermosos",facebook,20,True,False,2022-07-10 06:57:32,positivo,positivo,1.0,2,0,1,0,True,0,1.2,True,False,True
aliciamuniz,358,084 Diamante,beige,3,"Normales los 084 Diamante, ni bien ni mal 🤷‍♂️",twitter,5,True,False,2025-01-25 05:52:52,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
esteban55,34,Vital,rosa,2,BASURA los Vital 🤮 me lastimaron los pies horrible 👎 nunca más,twitter,115,True,False,2022-11-25 11:15:14,negativo,negativo,-0.98,0,3,0,2,True,0,1.2,False,True,True
pachecoclaudia,309,Vital,blanco,2,"Los Vital no me convencieron, son muy regulares para el precio 🤷‍♀️",amazon,17,True,False,2025-03-24 17:30:48,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,True
carmen76,199,084 Clásico,beige,5,"Muy cómodos los 084 Clásico, me los recomendó mi hermana ✌️ buena compra",instagram,12,False,True,2022-10-06 11:26:41,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
centenoclemente,92,Urbano,blanco,2,BASURA los Urbano 🤮 me lastimaron los pies horrible 👎 nunca más,amazon,65,False,False,2022-09-13 12:54:14,negativo,negativo,-0.98,0,3,0,2,True,0,1.2,False,True,True
penanelly,162,Urbano,verde,5,"10/10 los Urbano ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",amazon,40,True,False,2025-06-13 22:21:59,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
nduran,235,084 Campeón,negro,5,Compré los 084 Campeón para mi hijo y le ENCANTARON 🥰 muy cómodos y bonitos,amazon,5,True,False,2024-07-29 03:47:29,positivo,positivo,1.0,3,0,1,0,True,0,1.2,False,False,True
perla02,540,Ultra,beige,4,"10/10 los Ultra ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",amazon,75,False,False,2025-06-15 04:33:03,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
acarreon,23,084,rosa,5,"AMO mis 084 💖 ya pedí otro par en otro color, hermosos",twitter,14,False,False,2025-02-03 11:35:29,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
barajasramiro,2232,Vaivén,rosa,5,"Cumple lo prometido, los Vaivén están bien para el uso diario 👍🏼",twitter,95,True,False,2024-01-07 14:48:04,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
sosamitzy,26,Vaivén,negro,2,Bonitos los Vaivén pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,twitter,39,True,False,2026-02-24 17:53:11,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
wendolinmireles,157,Urbano,azul,5,Me encantaron mis Urbano 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,google_reviews,24,True,False,2025-10-05 02:23:56,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
prietoveronica,42,084,rosa,5,"10/10 los 084 ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",google_reviews,9,True,True,2023-06-17 14:45:55,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
qmontemayor,83,084 Diamante,azul,2,Me gustaron los 084 Diamante aunque son un poco apretados al principio 😬 ya cedieron,twitter,37,False,True,2024-08-14 02:00:07,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
marianaayala,1908,SuperFaro,rojo,3,"Normales los SuperFaro, ni bien ni mal 🤷‍♂️",amazon,5,True,False,2021-06-11 11:49:31,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
juanarodarte,291,084 Diamante,rosa,3,"Buenos los 084 Diamante, me gustaron 👍 cumplen lo prometido",tiktok,55,True,False,2025-07-24 19:39:11,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
eduardosalazar,292,084 Clásico,beige,2,BASURA los 084 Clásico 🤮 me lastimaron los pies horrible 👎 nunca más,amazon,6,True,False,2024-01-27 11:42:42,negativo,negativo,-0.98,0,3,0,2,True,0,1.2,False,False,True
almaledesma,22,Vital,beige,1,"Los Vital son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",google_reviews,60,False,False,2021-10-09 17:56:33,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,True,True
maria-eugeniaochoa,5025,RL15,rojo,1,Horrible calidad los RL15 😠 ni para regalar #malacompra #panam,instagram,48,True,False,2024-10-10 06:01:59,negativo,negativo,-0.25,1,1,0,1,False,0,1.0,True,False,True
eloyrico,148,084,gris,5,Excelentísimos los 084 ✨ los uso para correr y son perfectos 🏃‍♂️💨,google_reviews,16,True,True,2025-02-14 08:38:39,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
fbueno,72,Urbano,beige,5,BUENÍSIMOS los Urbano!! Aguantaron toda la maratón ❤️‍🔥 100% recomendados 💯,instagram,6,True,False,2025-02-23 07:20:12,positivo,positivo,1.0,3,0,4,0,True,2,1.4,False,False,True
genaro70,341,084,rojo,2,Bonitos los 084 pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,google_reviews,32,False,False,2022-03-21 05:09:44,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
cpaz,219,Vaivén,gris,1,"Incomodísimos los Vaivén, me lastimaron los pies después de 1 hr 😣",instagram,39,True,False,2026-01-31 06:13:13,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
bustospamela,24,Urbano,beige,5,Excelentísimos los Urbano ✨ los uso para correr y son perfectos 🏃‍♂️💨,amazon,85,False,True,2023-12-08 15:59:28,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
trinidadreyes,16,Panam Alfa,gris,5,"Decentes los Panam Alfa, no son los mejores pero cumplen 🙂",twitter,18,True,True,2024-03-30 07:27:09,positivo,neutro,0.111,1,1,1,0,False,0,1.0,False,False,False
carlos37,788,Caimán,beige,2,Terrible experiencia con los Caimán 💔 mala calidad y peor servicio al cliente 😡,twitter,83,True,False,2024-03-02 17:11:39,negativo,negativo,-0.542,1,3,0,2,False,0,1.0,False,True,True
tnarvaez,2438,Ultra,gris,1,"Incomodísimos los Ultra, me lastimaron los pies después de 1 hr 😣",instagram,31,False,False,2025-03-12 06:47:13,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
calderonvanesa,10,Vital,gris,4,"AMO mis Vital 💖 ya pedí otro par en otro color, hermosos",facebook,40,True,False,2023-03-26 06:11:04,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
mondragonangelica,19,Caimán,negro,4,"AMO mis Caimán 💖 ya pedí otro par en otro color, hermosos",instagram,56,True,True,2023-10-30 11:23:38,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
fidel02,1737,Barracuda,gris,4,Mis Barracuda son LO MEJOR que he comprado en años 😍 calidad/precio insuperable ⭐⭐⭐⭐⭐,twitter,30,True,False,2025-07-14 05:10:40,positivo,positivo,0.875,2,0,6,0,True,0,1.2,False,False,True
cynthiacarbajal,52,Perestroika,rojo,5,Por fin unos tenis que duran! Los Perestroika ya tienen 8 meses y siguen como nuevos 💪,amazon,43,True,False,2023-07-05 08:42:23,positivo,positivo,0.55,0,0,1,0,False,1,1.1,False,False,True
jose-mariacasarez,75,084 Diamante,gris,2,Me gustaron los 084 Diamante aunque son un poco apretados al principio 😬 ya cedieron,tiktok,3,True,False,2024-09-08 00:00:26,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
fabiolaespino,371,Panam Alfa,verde,3,BUENÍSIMOS los Panam Alfa!! Aguantaron toda la maratón ❤️‍🔥 100% recomendados 💯,tiktok,304,True,False,2024-03-21 05:40:24,positivo,positivo,1.0,3,0,4,0,True,2,1.4,False,False,True
pedrozabernabe,20,084 Diamante,rosa,5,"Buenos los 084 Diamante, me gustaron 👍 cumplen lo prometido",tiktok,25,False,False,2022-05-24 03:24:36,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
qreyna,4,RL15,azul,5,Mejor compra del año!! Los RL15 son una BELLEZA 🔥🔥🔥 #PanamForever,twitter,53,True,False,2025-08-19 19:13:03,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
ivonneacuna,9,Urbano,negro,4,Por fin unos tenis que duran! Los Urbano ya tienen 8 meses y siguen como nuevos 💪,facebook,3,True,False,2025-11-09 02:21:11,positivo,positivo,0.55,0,0,1,0,False,1,1.1,False,False,True
